ID,Edge Type,Source,Target,Weight,Source Node Type,Target Node Type
1178,Topic to Topic,Geometry,Algebra,1.791759469228055,Topic,Topic
1179,Topic to Topic,Algebra,Volume,1.791759469228055,Topic,Topic
1180,Topic to Topic,Volume,Scientific notation,2.772588722239781,Topic,Topic
1181,Topic to Knowledge Point,Geometry,Understanding of Planetary Rings,0.6931471805599453,Topic,Knowledge Point
1182,Topic to Knowledge Point,Geometry,Use of Infrared Astronomy,0.6931471805599453,Topic,Knowledge Point
1183,Topic to Knowledge Point,Algebra,Understanding of Planetary Rings,0.6931471805599453,Topic,Knowledge Point
1184,Topic to Knowledge Point,Algebra,Use of Infrared Astronomy,0.6931471805599453,Topic,Knowledge Point
1185,Topic to Knowledge Point,Volume,Understanding of Planetary Rings,0.6931471805599453,Topic,Knowledge Point
1186,Topic to Knowledge Point,Volume,Use of Infrared Astronomy,0.6931471805599453,Topic,Knowledge Point
1187,Topic to Knowledge Point,Scientific notation,Use of Infrared Astronomy,0.6931471805599453,Topic,Knowledge Point
1188,Topic to Knowledge Point,Geometry,Infrared Astronomy,1.0986122886681098,Topic,Knowledge Point
1189,Topic to Knowledge Point,Algebra,Infrared Astronomy,1.0986122886681098,Topic,Knowledge Point
1190,Topic to Knowledge Point,Volume,Infrared Astronomy,1.0986122886681098,Topic,Knowledge Point
1191,Topic to Knowledge Point,Scientific notation,Infrared Astronomy,1.0986122886681098,Topic,Knowledge Point
1192,Topic to Knowledge Point,Algebra,Knowledge of Infrared Astronomy,0.6931471805599453,Topic,Knowledge Point
1193,Topic to Knowledge Point,Scientific notation,Understanding of Astronomical Measurements,0.6931471805599453,Topic,Knowledge Point
1194,Topic to Knowledge Point,Scientific notation,Knowledge of Infrared Astronomy,1.0986122886681098,Topic,Knowledge Point
1195,Topic to Topic,Spherical volumes,Density,2.1972245773362196,Topic,Topic
1196,Topic to Topic,Spherical volumes,Scientific notation,2.1972245773362196,Topic,Topic
1197,Topic to Knowledge Point,Spherical volumes,Volume Calculation of a Sphere,0.6931471805599453,Topic,Knowledge Point
1198,Topic to Knowledge Point,Density,Volume Calculation of a Sphere,0.6931471805599453,Topic,Knowledge Point
1199,Topic to Knowledge Point,Scientific notation,Volume Calculation of a Sphere,1.0986122886681098,Topic,Knowledge Point
1200,Topic to Knowledge Point,Spherical volumes,Understanding of Planetary Density,0.6931471805599453,Topic,Knowledge Point
1201,Topic to Knowledge Point,Density,Understanding of Planetary Density,0.6931471805599453,Topic,Knowledge Point
1202,Topic to Knowledge Point,Scientific notation,Understanding of Planetary Density,0.6931471805599453,Topic,Knowledge Point
1203,Topic to Knowledge Point,Scientific notation,Classification of Exoplanets,0.6931471805599453,Topic,Knowledge Point
1204,Knowledge Point to Knowledge Point,Density Calculation,Unit Conversion,0.6931471805599453,Knowledge Point,Knowledge Point
1205,Topic to Knowledge Point,Integral calculus,Mathematical Modeling of Physical Processes,1.3862943611198906,Topic,Knowledge Point
1206,Topic to Knowledge Point,Integral calculus,Understanding of Planetary Formation Processes,1.0986122886681098,Topic,Knowledge Point
1207,Topic to Knowledge Point,Integral calculus,Planet Formation Stages,0.6931471805599453,Topic,Knowledge Point
1208,Topic to Knowledge Point,Integral calculus,Units and Dimensional Analysis,0.6931471805599453,Topic,Knowledge Point
1209,Knowledge Point to Knowledge Point,Mathematical Modeling of Physical Processes,Units and Dimensional Analysis,0.6931471805599453,Knowledge Point,Knowledge Point
1210,Topic to Knowledge Point,Integral calculus,Understanding of Planetary Formation Stages,1.0986122886681098,Topic,Knowledge Point
1211,Knowledge Point to Knowledge Point,Understanding of Planetary Formation Stages,Mathematical Modeling in Astronomy,0.6931471805599453,Knowledge Point,Knowledge Point
1212,Topic to Knowledge Point,Integral calculus,Mathematical Integration,0.6931471805599453,Topic,Knowledge Point
1213,Topic to Knowledge Point,Integral calculus,Planetary Formation Processes,1.3862943611198906,Topic,Knowledge Point
1214,Topic to Knowledge Point,Integral calculus,Density and Volume Relationship,0.6931471805599453,Topic,Knowledge Point
1215,Topic to Knowledge Point,Integral calculus,Planetary Formation Stages,0.6931471805599453,Topic,Knowledge Point
1216,Topic to Knowledge Point,Integral calculus,Basic Geometry of Spheres,0.6931471805599453,Topic,Knowledge Point
1217,Topic to Knowledge Point,Integral calculus,Density and Mass Calculations,0.6931471805599453,Topic,Knowledge Point
1218,Topic to Knowledge Point,Integral calculus,Understanding of Planet Formation Stages,0.6931471805599453,Topic,Knowledge Point
1219,Topic to Topic,Measurement,Metric Units,1.3862943611198906,Topic,Topic
1220,Topic to Topic,Measurement,speed = distance/time,1.3862943611198906,Topic,Topic
1221,Topic to Topic,Metric Units,speed = distance/time,1.3862943611198906,Topic,Topic
1222,Topic to Knowledge Point,speed = distance/time,Application of Kinematic Equations,0.6931471805599453,Topic,Knowledge Point
1223,Topic to Topic,Scale model,distance = speed x time,1.3862943611198906,Topic,Topic
1224,Topic to Topic,distance = speed x time,Metric measurement,1.3862943611198906,Topic,Topic
1225,Topic to Knowledge Point,Scale model,Application of Significant Figures,0.6931471805599453,Topic,Knowledge Point
1226,Topic to Topic,Scale,Volume of a sphere,1.6094379124341003,Topic,Topic
1227,Topic to Topic,Scale,mass = density x volume,1.6094379124341003,Topic,Topic
1228,Topic to Knowledge Point,Scale,Comparative Planetology,1.0986122886681098,Topic,Knowledge Point
1229,Topic to Knowledge Point,Volume of a sphere,Comparative Planetology,1.6094379124341003,Topic,Knowledge Point
1230,Topic to Knowledge Point,mass = density x volume,Comparative Planetology,1.6094379124341003,Topic,Knowledge Point
1231,Topic to Knowledge Point,mass = density x volume,Volume Calculation of Spheres,0.6931471805599453,Topic,Knowledge Point
1232,Topic to Knowledge Point,Scale model,Understanding of Rocket Launch Dynamics,1.6094379124341003,Topic,Knowledge Point
1233,Topic to Knowledge Point,Scale model,Application of Mathematical Skills,1.3862943611198906,Topic,Knowledge Point
1234,Topic to Knowledge Point,Scale model,Application of Physics in Space Exploration,0.6931471805599453,Topic,Knowledge Point
1235,Topic to Topic,time=distance/speed,Properties of ellipses,1.3862943611198906,Topic,Topic
1236,Topic to Topic,Scale model,Properties of ellipses,1.3862943611198906,Topic,Topic
1237,Topic to Topic,Metric math,Properties of ellipses,1.3862943611198906,Topic,Topic
1238,Topic to Knowledge Point,time=distance/speed,Understanding of Hohmann Transfer Orbits,1.0986122886681098,Topic,Knowledge Point
1239,Topic to Knowledge Point,time=distance/speed,Mathematical Formulation of Ellipses,0.6931471805599453,Topic,Knowledge Point
1240,Topic to Knowledge Point,Scale model,Understanding of Hohmann Transfer Orbits,1.0986122886681098,Topic,Knowledge Point
1241,Topic to Knowledge Point,Scale model,Mathematical Formulation of Ellipses,0.6931471805599453,Topic,Knowledge Point
1242,Topic to Knowledge Point,Metric math,Understanding of Hohmann Transfer Orbits,1.0986122886681098,Topic,Knowledge Point
1243,Topic to Knowledge Point,Metric math,Mathematical Formulation of Ellipses,0.6931471805599453,Topic,Knowledge Point
1244,Topic to Knowledge Point,Properties of ellipses,Understanding of Hohmann Transfer Orbits,1.0986122886681098,Topic,Knowledge Point
1245,Topic to Knowledge Point,Properties of ellipses,Mathematical Formulation of Ellipses,0.6931471805599453,Topic,Knowledge Point
1246,Knowledge Point to Knowledge Point,Understanding of Hohmann Transfer Orbits,Mathematical Formulation of Ellipses,0.6931471805599453,Knowledge Point,Knowledge Point
1247,Topic to Knowledge Point,Scale model,Ratio and Proportion,0.6931471805599453,Topic,Knowledge Point
1248,Topic to Knowledge Point,Scale model,Mathematical Application,0.6931471805599453,Topic,Knowledge Point
1249,Topic to Topic,Working with volumes of speheres,mass = density x volume,1.0986122886681098,Topic,Topic
1250,Topic to Topic,Rates of Change,Unit conversion,1.0986122886681098,Topic,Topic
1251,Topic to Topic,Rates of Change,Decimals,1.0986122886681098,Topic,Topic
1252,Topic to Topic,Unit conversion,Decimals,1.0986122886681098,Topic,Topic
1253,Topic to Knowledge Point,Unit conversion,Energy Calculations,1.3862943611198906,Topic,Knowledge Point
1254,Topic to Knowledge Point,Decimals,Units of Measurement,1.0986122886681098,Topic,Knowledge Point
1255,Topic to Topic,Pythagorean Distance Formula,Coordinate geometry,1.0986122886681098,Topic,Topic
1256,Topic to Knowledge Point,Pythagorean Distance Formula,Distance Calculation,0.6931471805599453,Topic,Knowledge Point
1257,Topic to Knowledge Point,Coordinate geometry,Distance Calculation,0.6931471805599453,Topic,Knowledge Point
1258,Topic to Topic,Cartseian graphs,Ordered pairs and coordinates,1.0986122886681098,Topic,Topic
1259,Topic to Topic,Cartseian graphs,distance = speed x time,1.0986122886681098,Topic,Topic
1260,Topic to Topic,Cartseian graphs,Metric measure,1.0986122886681098,Topic,Topic
1261,Topic to Topic,Ordered pairs and coordinates,distance = speed x time,1.0986122886681098,Topic,Topic
1262,Topic to Topic,Ordered pairs and coordinates,Metric measure,1.0986122886681098,Topic,Topic
1263,Topic to Topic,distance = speed x time,Metric measure,1.0986122886681098,Topic,Topic
1264,Topic to Knowledge Point,Cartseian graphs,Application of the Distance Formula,0.6931471805599453,Topic,Knowledge Point
1265,Topic to Knowledge Point,Ordered pairs and coordinates,Application of the Distance Formula,0.6931471805599453,Topic,Knowledge Point
1266,Topic to Knowledge Point,distance = speed x time,Application of the Distance Formula,0.6931471805599453,Topic,Knowledge Point
1267,Topic to Knowledge Point,Metric measure,Application of the Distance Formula,0.6931471805599453,Topic,Knowledge Point
1268,Topic to Topic,Geometry,Trigonometry,1.0986122886681098,Topic,Topic
1269,Topic to Knowledge Point,Geometry,Understanding of X-ray Diffraction,0.6931471805599453,Topic,Knowledge Point
1270,Topic to Knowledge Point,Geometry,Bragg's Law,0.6931471805599453,Topic,Knowledge Point
1271,Topic to Knowledge Point,Trigonometry,Understanding of X-ray Diffraction,0.6931471805599453,Topic,Knowledge Point
1272,Topic to Knowledge Point,Trigonometry,Bragg's Law,0.6931471805599453,Topic,Knowledge Point
1273,Knowledge Point to Knowledge Point,Understanding of X-ray Diffraction,Bragg's Law,0.6931471805599453,Knowledge Point,Knowledge Point
1274,Topic to Topic,speed = distance/time,Time,0.6931471805599453,Topic,Topic
1275,Topic to Topic,speed = distance/time,Circumference of a circle,1.6094379124341003,Topic,Topic
1276,Topic to Topic,Time,Circumference of a circle,0.6931471805599453,Topic,Topic
1277,Topic to Knowledge Point,speed = distance/time,Understanding of Seismic Waves,0.6931471805599453,Topic,Knowledge Point
1278,Topic to Knowledge Point,Time,Understanding of Seismic Waves,0.6931471805599453,Topic,Knowledge Point
1279,Topic to Knowledge Point,Circumference of a circle,Understanding of Seismic Waves,0.6931471805599453,Topic,Knowledge Point
1280,Topic to Topic,Algebra,Evaluating functions,1.3862943611198906,Topic,Topic
1281,Topic to Topic,Trigonometry,Evaluating functions,1.3862943611198906,Topic,Topic
1282,Topic to Knowledge Point,Algebra,Unit Conversion and Dimensional Analysis,1.0986122886681098,Topic,Knowledge Point
1283,Topic to Knowledge Point,Unit conversion,Understanding Energy Units,0.6931471805599453,Topic,Knowledge Point
1284,Topic to Knowledge Point,Scientific notation,Understanding Energy Units,0.6931471805599453,Topic,Knowledge Point
1285,Topic to Knowledge Point,Unit conversion,Energy Sources and Pre-biotic Chemistry,0.6931471805599453,Topic,Knowledge Point
1286,Topic to Knowledge Point,Unit conversion,Understanding of Phase Changes,0.6931471805599453,Topic,Knowledge Point
1287,Topic to Knowledge Point,Unit conversion,Power and Energy Relationship,0.6931471805599453,Topic,Knowledge Point
1288,Knowledge Point to Knowledge Point,Understanding of Phase Changes,Energy Calculations,0.6931471805599453,Knowledge Point,Knowledge Point
1289,Knowledge Point to Knowledge Point,Understanding of Phase Changes,Power and Energy Relationship,0.6931471805599453,Knowledge Point,Knowledge Point
1290,Knowledge Point to Knowledge Point,Energy Calculations,Power and Energy Relationship,0.6931471805599453,Knowledge Point,Knowledge Point
1291,Topic to Knowledge Point,Formula for an ellipse,Understanding of Ellipses,0.6931471805599453,Topic,Knowledge Point
1292,Topic to Knowledge Point,Semi-major and minor axis,Understanding of Ellipses,0.6931471805599453,Topic,Knowledge Point
1293,Topic to Topic,Algebra,Distance formula,2.0794415416798357,Topic,Topic
1294,Topic to Topic,Trigonometry,Distance formula,2.0794415416798357,Topic,Topic
1295,Topic to Knowledge Point,Trigonometry,Understanding of Orbital Mechanics,0.6931471805599453,Topic,Knowledge Point
1296,Topic to Knowledge Point,Distance formula,Understanding of Orbital Mechanics,0.6931471805599453,Topic,Knowledge Point
1297,Topic to Knowledge Point,Scale model,Data Interpretation,1.3862943611198906,Topic,Knowledge Point
1298,Topic to Knowledge Point,speed = distance/time,Data Interpretation,1.0986122886681098,Topic,Knowledge Point
1299,Topic to Knowledge Point,speed = distance/time,Understanding of Rocket Launch Dynamics,1.3862943611198906,Topic,Knowledge Point
1300,Topic to Topic,Density,Mass,0.6931471805599453,Topic,Topic
1301,Topic to Topic,Speed,Time,0.6931471805599453,Topic,Topic
1302,Topic to Topic,Speed,Unit conversion,0.6931471805599453,Topic,Topic
1303,Topic to Topic,Time,Unit conversion,0.6931471805599453,Topic,Topic
1304,Topic to Knowledge Point,Speed,Understanding of Astronomical Units (AU),0.6931471805599453,Topic,Knowledge Point
1305,Topic to Knowledge Point,Time,Understanding of Astronomical Units (AU),0.6931471805599453,Topic,Knowledge Point
1306,Topic to Knowledge Point,Unit conversion,Mathematical Application in Astronomy,0.6931471805599453,Topic,Knowledge Point
1307,Topic to Topic,Volume of a circular disk,density = number/volume,1.0986122886681098,Topic,Topic
1308,Topic to Knowledge Point,Volume of a circular disk,Understanding of the Kuiper Belt,0.6931471805599453,Topic,Knowledge Point
1309,Topic to Knowledge Point,density = number/volume,Understanding of the Kuiper Belt,0.6931471805599453,Topic,Knowledge Point
1310,Topic to Topic,Time lines,Time intervalcalculations,1.6094379124341003,Topic,Topic
1311,Topic to Topic,Time lines,time = distance/speed,1.6094379124341003,Topic,Topic
1312,Topic to Topic,Time intervalcalculations,time = distance/speed,1.6094379124341003,Topic,Topic
1313,Topic to Knowledge Point,Time lines,Understanding of Constellations,0.6931471805599453,Topic,Knowledge Point
1314,Topic to Knowledge Point,Time intervalcalculations,Understanding of Constellations,0.6931471805599453,Topic,Knowledge Point
1315,Topic to Knowledge Point,time = distance/speed,Understanding of Constellations,0.6931471805599453,Topic,Knowledge Point
1316,Topic to Knowledge Point,Time lines,Measurement of Astronomical Distances,0.6931471805599453,Topic,Knowledge Point
1317,Topic to Knowledge Point,Time intervalcalculations,Measurement of Astronomical Distances,0.6931471805599453,Topic,Knowledge Point
1318,Topic to Knowledge Point,time = distance/speed,Measurement of Astronomical Distances,0.6931471805599453,Topic,Knowledge Point
1319,Topic to Knowledge Point,Time lines,Concept of Light Travel Time,0.6931471805599453,Topic,Knowledge Point
1320,Topic to Knowledge Point,Time intervalcalculations,Concept of Light Travel Time,0.6931471805599453,Topic,Knowledge Point
1321,Topic to Knowledge Point,time = distance/speed,Concept of Light Travel Time,0.6931471805599453,Topic,Knowledge Point
1322,Topic to Topic,Graphical data,Finding minimum from a plotted curve,0.6931471805599453,Topic,Topic
1323,Topic to Knowledge Point,Graphical data,Stellar Motion and Proper Motion,0.6931471805599453,Topic,Knowledge Point
1324,Topic to Knowledge Point,Graphical data,Interstellar Distances,0.6931471805599453,Topic,Knowledge Point
1325,Topic to Knowledge Point,Graphical data,Cosmic Time Scales,0.6931471805599453,Topic,Knowledge Point
1326,Topic to Knowledge Point,Graphical data,Mathematical Modeling in Astronomy,0.6931471805599453,Topic,Knowledge Point
1327,Topic to Knowledge Point,Graphical data,Star Clusters and Local Neighborhood,0.6931471805599453,Topic,Knowledge Point
1328,Topic to Knowledge Point,Finding minimum from a plotted curve,Stellar Motion and Proper Motion,0.6931471805599453,Topic,Knowledge Point
1329,Topic to Knowledge Point,Finding minimum from a plotted curve,Interstellar Distances,0.6931471805599453,Topic,Knowledge Point
1330,Topic to Knowledge Point,Finding minimum from a plotted curve,Cosmic Time Scales,0.6931471805599453,Topic,Knowledge Point
1331,Topic to Knowledge Point,Finding minimum from a plotted curve,Mathematical Modeling in Astronomy,0.6931471805599453,Topic,Knowledge Point
1332,Topic to Knowledge Point,Finding minimum from a plotted curve,Star Clusters and Local Neighborhood,0.6931471805599453,Topic,Knowledge Point
1333,Knowledge Point to Knowledge Point,Stellar Motion and Proper Motion,Interstellar Distances,0.6931471805599453,Knowledge Point,Knowledge Point
1334,Knowledge Point to Knowledge Point,Stellar Motion and Proper Motion,Cosmic Time Scales,0.6931471805599453,Knowledge Point,Knowledge Point
1335,Knowledge Point to Knowledge Point,Stellar Motion and Proper Motion,Mathematical Modeling in Astronomy,0.6931471805599453,Knowledge Point,Knowledge Point
1336,Knowledge Point to Knowledge Point,Stellar Motion and Proper Motion,Star Clusters and Local Neighborhood,0.6931471805599453,Knowledge Point,Knowledge Point
1337,Knowledge Point to Knowledge Point,Interstellar Distances,Cosmic Time Scales,0.6931471805599453,Knowledge Point,Knowledge Point
1338,Knowledge Point to Knowledge Point,Interstellar Distances,Mathematical Modeling in Astronomy,0.6931471805599453,Knowledge Point,Knowledge Point
1339,Knowledge Point to Knowledge Point,Interstellar Distances,Star Clusters and Local Neighborhood,0.6931471805599453,Knowledge Point,Knowledge Point
1340,Knowledge Point to Knowledge Point,Cosmic Time Scales,Mathematical Modeling in Astronomy,0.6931471805599453,Knowledge Point,Knowledge Point
1341,Knowledge Point to Knowledge Point,Cosmic Time Scales,Star Clusters and Local Neighborhood,0.6931471805599453,Knowledge Point,Knowledge Point
1342,Knowledge Point to Knowledge Point,Mathematical Modeling in Astronomy,Star Clusters and Local Neighborhood,0.6931471805599453,Knowledge Point,Knowledge Point
1343,Topic to Topic,Working with quadratic equations,Intersection points of quadratic functions,1.0986122886681098,Topic,Topic
1344,Topic to Knowledge Point,Working with quadratic equations,Understanding of Stellar Distances,0.6931471805599453,Topic,Knowledge Point
1345,Topic to Knowledge Point,Intersection points of quadratic functions,Understanding of Stellar Distances,0.6931471805599453,Topic,Knowledge Point
1346,Topic to Topic,Percentage,Bar graphs,0.6931471805599453,Topic,Topic
1347,Topic to Topic,Percentage,Estimation,0.6931471805599453,Topic,Topic
1348,Topic to Topic,Bar graphs,Estimation,0.6931471805599453,Topic,Topic
1349,Topic to Knowledge Point,Percentage,Percentage Calculation,1.0986122886681098,Topic,Knowledge Point
1350,Topic to Topic,mass=densityx volume,Rates,1.6094379124341003,Topic,Topic
1351,Topic to Topic,mass=densityx volume,Volume of a sphere,1.6094379124341003,Topic,Topic
1352,Topic to Topic,Rates,Volume of a sphere,1.6094379124341003,Topic,Topic
1353,Topic to Knowledge Point,Volume of a sphere,Understanding of Planetary Characteristics,0.6931471805599453,Topic,Knowledge Point
1354,Topic to Knowledge Point,Geometry,Understanding of Constellations,0.6931471805599453,Topic,Knowledge Point
1355,Topic to Knowledge Point,Scale,Understanding of Constellations,0.6931471805599453,Topic,Knowledge Point
1356,Topic to Knowledge Point,Scale,Distance Measurement in Astronomy,1.0986122886681098,Topic,Knowledge Point
1357,Topic to Topic,Online research,Finding image scale,2.302585092994046,Topic,Topic
1358,Topic to Topic,Online research,Metric measurement,2.302585092994046,Topic,Topic
1359,Topic to Topic,Online research,Decimals,2.302585092994046,Topic,Topic
1360,Topic to Topic,Finding image scale,Metric measurement,2.302585092994046,Topic,Topic
1361,Topic to Topic,Finding image scale,Decimals,2.302585092994046,Topic,Topic
1362,Topic to Knowledge Point,Decimals,Research Skills,0.6931471805599453,Topic,Knowledge Point
1363,Topic to Knowledge Point,Decimals,Understanding of Celestial Coordinates,0.6931471805599453,Topic,Knowledge Point
1364,Topic to Knowledge Point,Decimals,Estimation Skills,1.0986122886681098,Topic,Knowledge Point
1365,Topic to Knowledge Point,Online research,Star Classification,0.6931471805599453,Topic,Knowledge Point
1366,Topic to Knowledge Point,Finding image scale,Star Classification,0.6931471805599453,Topic,Knowledge Point
1367,Topic to Knowledge Point,Metric measurement,Star Classification,0.6931471805599453,Topic,Knowledge Point
1368,Topic to Knowledge Point,Decimals,Star Classification,0.6931471805599453,Topic,Knowledge Point
1369,Topic to Topic,Decimals,Evaluating functions for given values,2.5649493574615367,Topic,Topic
1370,Topic to Knowledge Point,Decimals,Understanding of the Drake Equation,1.3862943611198906,Topic,Knowledge Point
1371,Topic to Knowledge Point,Evaluating functions for given values,Understanding of the Drake Equation,1.3862943611198906,Topic,Knowledge Point
1372,Topic to Knowledge Point,Decimals,Understanding the Drake Equation,1.0986122886681098,Topic,Knowledge Point
1373,Topic to Knowledge Point,Evaluating functions for given values,Understanding the Drake Equation,1.0986122886681098,Topic,Knowledge Point
1374,Topic to Topic,Positive and negative numbers,Histograms,2.0794415416798357,Topic,Topic
1375,Topic to Topic,Positive and negative numbers,Extrapolating data,2.0794415416798357,Topic,Topic
1376,Topic to Topic,Histograms,Extrapolating data,2.0794415416798357,Topic,Topic
1377,Topic to Knowledge Point,Positive and negative numbers,Understanding of Angular Measurements,0.6931471805599453,Topic,Knowledge Point
1378,Topic to Knowledge Point,Histograms,Understanding of Angular Measurements,0.6931471805599453,Topic,Knowledge Point
1379,Topic to Knowledge Point,Extrapolating data,Understanding of Angular Measurements,0.6931471805599453,Topic,Knowledge Point
1380,Topic to Knowledge Point,Positive and negative numbers,Understanding of Magnitude Scale,1.0986122886681098,Topic,Knowledge Point
1381,Topic to Knowledge Point,Histograms,Area Measurement in Astronomy,0.6931471805599453,Topic,Knowledge Point
1382,Knowledge Point to Knowledge Point,Understanding of Apparent Magnitudes,Statistical Extrapolation,0.6931471805599453,Knowledge Point,Knowledge Point
1383,Knowledge Point to Knowledge Point,Understanding of Apparent Magnitudes,Mathematical Estimation Techniques,0.6931471805599453,Knowledge Point,Knowledge Point
1384,Knowledge Point to Knowledge Point,Understanding of Apparent Magnitudes,Data Interpretation Skills,0.6931471805599453,Knowledge Point,Knowledge Point
1385,Knowledge Point to Knowledge Point,Understanding of Apparent Magnitudes,Knowledge of Stellar Population,0.6931471805599453,Knowledge Point,Knowledge Point
1386,Knowledge Point to Knowledge Point,Statistical Extrapolation,Mathematical Estimation Techniques,0.6931471805599453,Knowledge Point,Knowledge Point
1387,Knowledge Point to Knowledge Point,Statistical Extrapolation,Data Interpretation Skills,0.6931471805599453,Knowledge Point,Knowledge Point
1388,Knowledge Point to Knowledge Point,Statistical Extrapolation,Knowledge of Stellar Population,0.6931471805599453,Knowledge Point,Knowledge Point
1389,Knowledge Point to Knowledge Point,Mathematical Estimation Techniques,Data Interpretation Skills,0.6931471805599453,Knowledge Point,Knowledge Point
1390,Knowledge Point to Knowledge Point,Mathematical Estimation Techniques,Knowledge of Stellar Population,0.6931471805599453,Knowledge Point,Knowledge Point
1391,Knowledge Point to Knowledge Point,Data Interpretation Skills,Knowledge of Stellar Population,0.6931471805599453,Knowledge Point,Knowledge Point
1392,Topic to Topic,Positive and negative numbers,Decimals,1.9459101490553132,Topic,Topic
1393,Topic to Knowledge Point,Positive and negative numbers,Magnitude Difference Calculation,1.791759469228055,Topic,Knowledge Point
1394,Topic to Knowledge Point,Positive and negative numbers,Brightness Factor Calculation,0.6931471805599453,Topic,Knowledge Point
1395,Topic to Knowledge Point,Decimals,Magnitude Difference Calculation,1.791759469228055,Topic,Knowledge Point
1396,Topic to Knowledge Point,Decimals,Brightness Factor Calculation,0.6931471805599453,Topic,Knowledge Point
1397,Knowledge Point to Knowledge Point,Magnitude Difference Calculation,Brightness Factor Calculation,0.6931471805599453,Knowledge Point,Knowledge Point
1398,Topic to Knowledge Point,Positive and negative numbers,Understanding Apparent Magnitude,0.6931471805599453,Topic,Knowledge Point
1399,Topic to Knowledge Point,Decimals,Understanding of Magnitude Scale,0.6931471805599453,Topic,Knowledge Point
1400,Topic to Knowledge Point,Decimals,Logarithmic Nature of Brightness,0.6931471805599453,Topic,Knowledge Point
1401,Topic to Knowledge Point,Positive and negative numbers,Understanding Magnitude Scale,0.6931471805599453,Topic,Knowledge Point
1402,Topic to Topic,Decimals,Pythagorean Theorem,1.3862943611198906,Topic,Topic
1403,Topic to Topic,Decimals,Square root,1.3862943611198906,Topic,Topic
1404,Topic to Topic,Pythagorean Theorem,Square root,1.3862943611198906,Topic,Topic
1405,Topic to Knowledge Point,Decimals,Application of the Distance Formula,0.6931471805599453,Topic,Knowledge Point
1406,Topic to Knowledge Point,Pythagorean Theorem,Application of the Distance Formula,0.6931471805599453,Topic,Knowledge Point
1407,Topic to Knowledge Point,Square root,Application of the Distance Formula,0.6931471805599453,Topic,Knowledge Point
1408,Topic to Knowledge Point,Decimals,Unit Conversion and Interpretation,0.6931471805599453,Topic,Knowledge Point
1409,Topic to Knowledge Point,Decimals,Comparative Analysis,1.0986122886681098,Topic,Knowledge Point
1410,Topic to Topic,Tallying data,Decimals,1.6094379124341003,Topic,Topic
1411,Topic to Knowledge Point,Decimals,Estimation and Approximation,0.6931471805599453,Topic,Knowledge Point
1412,Topic to Knowledge Point,Scientific notation,Understanding of Astronomical Units,0.6931471805599453,Topic,Knowledge Point
1413,Topic to Topic,Scientific notation,Volume of a sphere and a spherical shell,0.6931471805599453,Topic,Topic
1414,Topic to Topic,Scientific notation,Mass and volume,0.6931471805599453,Topic,Topic
1415,Topic to Topic,Volume of a sphere and a spherical shell,Density,0.6931471805599453,Topic,Topic
1416,Topic to Topic,Volume of a sphere and a spherical shell,Mass and volume,0.6931471805599453,Topic,Topic
1417,Topic to Topic,Density,Mass and volume,0.6931471805599453,Topic,Topic
1418,Topic to Knowledge Point,Scientific notation,Spherical Geometry and Volume Calculation,0.6931471805599453,Topic,Knowledge Point
1419,Topic to Knowledge Point,Scientific notation,Mathematical Modeling,0.6931471805599453,Topic,Knowledge Point
1420,Topic to Knowledge Point,Scientific notation,Comparative Analysis of Different Celestial Bodies,0.6931471805599453,Topic,Knowledge Point
1421,Topic to Topic,Simple linear equations,Scientific notation,3.713572066704308,Topic,Topic
1422,Topic to Knowledge Point,Simple linear equations,Understanding Black Holes,0.6931471805599453,Topic,Knowledge Point
1423,Topic to Knowledge Point,Simple linear equations,Event Horizon,0.6931471805599453,Topic,Knowledge Point
1424,Topic to Knowledge Point,Simple linear equations,Concept of Singularity,0.6931471805599453,Topic,Knowledge Point
1425,Topic to Knowledge Point,Scientific notation,Understanding Black Holes,1.6094379124341003,Topic,Knowledge Point
1426,Topic to Knowledge Point,Scientific notation,Event Horizon,1.0986122886681098,Topic,Knowledge Point
1427,Topic to Knowledge Point,Scientific notation,Concept of Singularity,1.0986122886681098,Topic,Knowledge Point
1428,Topic to Knowledge Point,Simple linear equations,Units and Conversions,0.6931471805599453,Topic,Knowledge Point
1429,Topic to Knowledge Point,Simple linear equations,Understanding of Black Holes,1.0986122886681098,Topic,Knowledge Point
1430,Topic to Knowledge Point,Simple linear equations,Mass and Size Relationship,0.6931471805599453,Topic,Knowledge Point
1431,Topic to Knowledge Point,Scientific notation,Understanding of Black Holes,2.5649493574615367,Topic,Knowledge Point
1432,Topic to Knowledge Point,Scientific notation,Mass and Size Relationship,0.6931471805599453,Topic,Knowledge Point
1433,Topic to Knowledge Point,Scientific notation,Concept of the Event Horizon,0.6931471805599453,Topic,Knowledge Point
1434,Topic to Knowledge Point,Simple linear equations,Understanding of General Relativity,1.6094379124341003,Topic,Knowledge Point
1435,Topic to Knowledge Point,Simple linear equations,Gravitational Effects on Time,1.0986122886681098,Topic,Knowledge Point
1436,Topic to Knowledge Point,Simple linear equations,Precision and Significant Figures,0.6931471805599453,Topic,Knowledge Point
1437,Topic to Knowledge Point,Scientific notation,Understanding of General Relativity,1.9459101490553132,Topic,Knowledge Point
1438,Topic to Knowledge Point,Scientific notation,Gravitational Effects on Time,1.0986122886681098,Topic,Knowledge Point
